Year,Circuit,DriverNumber,Driver,DriverId,Team,Position,Q1,Q2,Q3,Status,event_id,year,round,name,circuit_id,circuit,country,location,format,source_row,duplicate,QualiTime,FP1_Time,FP2_Time,FP3_Time,predictable
2023,Italian Grand Prix,27,HUL,hulkenberg,Haas F1 Team,13.0,82.343,81.776,,,2023-14,2023,14,Italian Grand Prix,39,Monza,Italy,Monza,conventional,1154,False,81.776,84.067,82.291,81.985,True
2023,Italian Grand Prix,77,BOT,bottas,Alfa Romeo,14.0,82.249,81.94,,,2023-14,2023,14,Italian Grand Prix,39,Monza,Italy,Monza,conventional,1155,False,81.94,83.952,82.595,82.511,True
2023,Italian Grand Prix,2,SAR,sargeant,Williams,15.0,81.93,81.944,,,2023-14,2023,14,Italian Grand Prix,39,Monza,Italy,Monza,conventional,1156,False,81.93,83.661,82.755,82.38,True
2023,Italian Grand Prix,24,ZHO,zhou,Alfa Romeo,16.0,82.39,,,,2023-14,2023,14,Italian Grand Prix,39,Monza,Italy,Monza,conventional,1157,False,82.39,84.232,83.346,82.742,True
2023,Italian Grand Prix,10,GAS,gasly,Alpine,17.0,82.545,,,,2023-14,2023,14,Italian Grand Prix,39,Monza,Italy,Monza,conventional,1158,False,82.545,83.931,82.651,82.852,True
2023,Italian Grand Prix,31,OCO,ocon,Alpine,18.0,82.548,,,,2023-14,2023,14,Italian Grand Prix,39,Monza,Italy,Monza,conventional,1159,False,82.548,84.09,82.716,82.739,True
2023,Italian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,19.0,82.592,,,,2023-14,2023,14,Italian Grand Prix,39,Monza,Italy,Monza,conventional,1160,False,82.592,84.217,82.574,81.884,True
2023,Italian Grand Prix,18,STR,stroll,Aston Martin,20.0,82.86,,,,2023-14,2023,14,Italian Grand Prix,39,Monza,Italy,Monza,conventional,1161,False,82.86,,,82.245,True
2023,Singapore Grand Prix,55,SAI,sainz,Ferrari,1.0,92.339,91.439,90.984,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1162,False,90.984,93.428,92.12,92.065,True
2023,Singapore Grand Prix,63,RUS,russell,Mercedes,2.0,92.331,91.743,91.056,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1163,False,91.056,93.695,92.355,92.134,True
2023,Singapore Grand Prix,16,LEC,leclerc,Ferrari,3.0,92.406,92.012,91.063,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1164,False,91.063,93.35,92.138,92.381,True
2023,Singapore Grand Prix,4,NOR,norris,McLaren,4.0,92.483,91.951,91.27,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1165,False,91.27,93.522,92.711,92.303,True
2023,Singapore Grand Prix,44,HAM,hamilton,Mercedes,5.0,92.651,92.019,91.485,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1166,False,91.485,93.54,92.585,92.535,True
2023,Singapore Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,6.0,92.242,91.892,91.575,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1167,False,91.575,94.887,93.017,92.97,True
2023,Singapore Grand Prix,14,ALO,alonso,Aston Martin,7.0,92.584,91.835,91.615,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1168,False,91.615,93.974,92.478,93.051,True
2023,Singapore Grand Prix,31,OCO,ocon,Alpine,8.0,92.369,92.089,91.673,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1169,False,91.673,94.066,93.361,92.979,True
2023,Singapore Grand Prix,27,HUL,hulkenberg,Haas F1 Team,9.0,92.1,91.994,91.808,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1170,False,91.808,94.985,93.139,92.896,True
2023,Singapore Grand Prix,40,LAW,lawson,AlphaTauri,10.0,92.215,92.166,92.268,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1171,False,92.166,94.894,93.285,93.357,True
2023,Singapore Grand Prix,1,VER,max_verstappen,Red Bull Racing,11.0,92.398,92.173,,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1172,False,92.173,93.476,92.852,92.378,True
2023,Singapore Grand Prix,10,GAS,gasly,Alpine,12.0,92.452,92.274,,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1173,False,92.274,94.639,93.824,93.351,True
2023,Singapore Grand Prix,11,PER,perez,Red Bull Racing,13.0,92.099,92.31,,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1174,False,92.099,93.725,92.812,92.784,True
2023,Singapore Grand Prix,23,ALB,albon,Williams,14.0,92.668,93.719,,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1175,False,92.668,94.657,95.558,93.37,True
2023,Singapore Grand Prix,22,TSU,tsunoda,AlphaTauri,15.0,91.991,,,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1176,False,91.991,94.042,93.477,92.945,True
2023,Singapore Grand Prix,77,BOT,bottas,Alfa Romeo,16.0,92.809,,,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1177,False,92.809,94.802,93.105,93.54,True
2023,Singapore Grand Prix,81,PIA,piastri,McLaren,17.0,92.902,,,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1178,False,92.902,95.474,93.461,92.73,True
2023,Singapore Grand Prix,2,SAR,sargeant,Williams,18.0,93.252,,,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1179,False,93.252,95.778,94.327,93.708,True
2023,Singapore Grand Prix,24,ZHO,zhou,Alfa Romeo,19.0,93.258,,,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1180,False,93.258,95.456,93.575,93.637,True
2023,Singapore Grand Prix,18,STR,stroll,Aston Martin,20.0,93.397,,,,2023-15,2023,15,Singapore Grand Prix,61,Singapore,Singapore,Marina Bay,conventional,1181,False,93.397,94.568,93.39,93.126,True
2023,Japanese Grand Prix,1,VER,max_verstappen,Red Bull Racing,1.0,89.878,89.964,88.877,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1182,False,88.877,91.647,90.688,90.267,True
2023,Japanese Grand Prix,81,PIA,piastri,McLaren,2.0,90.439,90.122,89.458,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1183,False,89.458,92.713,91.662,90.555,True
2023,Japanese Grand Prix,4,NOR,norris,McLaren,3.0,90.063,90.296,89.493,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1184,False,89.493,92.392,91.152,90.507,True
2023,Japanese Grand Prix,16,LEC,leclerc,Ferrari,4.0,90.393,89.94,89.542,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1185,False,89.542,92.574,91.008,91.022,True
2023,Japanese Grand Prix,11,PER,perez,Red Bull Racing,5.0,90.652,89.965,89.65,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1186,False,89.65,93.043,91.71,91.004,True
2023,Japanese Grand Prix,55,SAI,sainz,Ferrari,6.0,90.651,90.067,89.85,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1187,False,89.85,92.273,91.237,91.137,True
2023,Japanese Grand Prix,44,HAM,hamilton,Mercedes,7.0,90.811,90.04,89.908,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1188,False,89.908,93.699,91.829,91.159,True
2023,Japanese Grand Prix,63,RUS,russell,Mercedes,8.0,90.811,90.268,90.219,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1189,False,90.219,93.31,91.328,91.505,True
2023,Japanese Grand Prix,22,TSU,tsunoda,AlphaTauri,9.0,90.733,90.204,90.303,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1190,False,90.204,92.597,92.178,91.951,True
2023,Japanese Grand Prix,14,ALO,alonso,Aston Martin,10.0,90.971,90.465,90.56,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1191,False,90.465,92.65,91.492,91.549,True
2023,Japanese Grand Prix,40,LAW,lawson,AlphaTauri,11.0,90.425,90.508,,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1192,False,90.425,93.005,92.141,92.048,True
2023,Japanese Grand Prix,10,GAS,gasly,Alpine,12.0,90.843,90.509,,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1193,False,90.509,93.129,92.179,92.199,True
2023,Japanese Grand Prix,23,ALB,albon,Williams,13.0,90.941,90.537,,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1194,False,90.537,92.991,91.555,92.113,True
2023,Japanese Grand Prix,31,OCO,ocon,Alpine,14.0,90.96,90.586,,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1195,False,90.586,93.516,91.794,91.924,True
2023,Japanese Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,15.0,90.976,90.665,,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1196,False,90.665,93.975,92.169,91.88,True
2023,Japanese Grand Prix,77,BOT,bottas,Alfa Romeo,16.0,91.049,,,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1197,False,91.049,93.86,91.739,91.699,True
2023,Japanese Grand Prix,18,STR,stroll,Aston Martin,17.0,91.181,,,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1198,False,91.181,93.04,91.771,92.154,True
2023,Japanese Grand Prix,27,HUL,hulkenberg,Haas F1 Team,18.0,91.299,,,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1199,False,91.299,93.448,91.797,91.979,True
2023,Japanese Grand Prix,24,ZHO,zhou,Alfa Romeo,19.0,91.398,,,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1200,False,91.398,94.831,92.165,91.668,True
2023,Japanese Grand Prix,2,SAR,sargeant,Williams,20.0,,,,,2023-16,2023,16,Japanese Grand Prix,46,Suzuka,Japan,Suzuka,conventional,1201,False,,94.212,92.32,92.002,True
2023,Qatar Grand Prix,1,VER,max_verstappen,Red Bull Racing,1.0,85.007,84.483,83.778,,2023-17,2023,17,Qatar Grand Prix,150,Lusail,Qatar,Lusail,sprint_shootout,1202,False,83.778,87.428,,,True
2023,Qatar Grand Prix,63,RUS,russell,Mercedes,2.0,85.334,84.827,84.219,,2023-17,2023,17,Qatar Grand Prix,150,Lusail,Qatar,Lusail,sprint_shootout,1203,False,84.219,88.336,,,True
2023,Qatar Grand Prix,44,HAM,hamilton,Mercedes,3.0,86.076,84.381,84.305,,2023-17,2023,17,Qatar Grand Prix,150,Lusail,Qatar,Lusail,sprint_shootout,1204,False,84.305,88.679,,,True
2023,Qatar Grand Prix,14,ALO,alonso,Aston Martin,4.0,85.223,85.241,84.369,,2023-17,2023,17,Qatar Grand Prix,150,Lusail,Qatar,Lusail,sprint_shootout,1205,False,84.369,87.919,,,True
2023,Qatar Grand Prix,16,LEC,leclerc,Ferrari,5.0,85.452,85.079,84.424,,2023-17,2023,17,Qatar Grand Prix,150,Lusail,Qatar,Lusail,sprint_shootout,1206,False,84.424,87.909,,,True
2023,Qatar Grand Prix,81,PIA,piastri,McLaren,6.0,85.266,84.724,84.54,,2023-17,2023,17,Qatar Grand Prix,150,Lusail,Qatar,Lusail,sprint_shootout,1207,False,84.54,88.38,,,True
2023,Qatar Grand Prix,10,GAS,gasly,Alpine,7.0,85.566,84.918,84.553,,2023-17,2023,17,Qatar Grand Prix,150,Lusail,Qatar,Lusail,sprint_shootout,1208,False,84.553,88.821,,,True
2023,Qatar Grand Prix,31,OCO,ocon,Alpine,8.0,85.711,84.928,84.763,,2023-17,2023,17,Qatar Grand Prix,150,Lusail,Qatar,Lusail,sprint_shootout,1209,False,84.763,88.732,,,True
2023,Qatar Grand Prix,77,BOT,bottas,Alfa Romeo,9.0,86.038,85.297,85.058,,2023-17,2023,17,Qatar Grand Prix,150,Lusail,Qatar,Lusail,sprint_shootout,1210,False,85.058,89.041,,,True
2023,Qatar Grand Prix,4,NOR,norris,McLaren,10.0,85.131,84.685,,,2023-17,2023,17,Qatar Grand Prix,150,Lusail,Qatar,Lusail,sprint_shootout,1211,False,84.685,88.441,,,True
2023,Qatar Grand Prix,22,TSU,tsunoda,AlphaTauri,11.0,86.058,85.301,,,2023-17,2023,17,Qatar Grand Prix,150,Lusail,Qatar,Lusail,sprint_shootout,1212,False,85.301,88.027,,,True
